time,Company,Year,Month,open,high,low,close,volume
12/10/2015,Meta Platforms Inc.,2015,12,105.05,106.4,104.41,105.42,17454312
12/10/2015,Microsoft Corporation,2015,12,55.39,55.655,55.01,55.27,31775826
12/10/2015,Amazon.com Inc.,2015,12,665.59,668.526,659.56,662.32,3455472
12/11/2015,Apple Inc.,2015,12,115.19,115.39,112.851,113.18,46886161
12/11/2015,Meta Platforms Inc.,2015,12,104.15,104.34,101.91,102.12,26427727
12/11/2015,Amazon.com Inc.,2015,12,651.23,657.88,639.62,640.15,5474420
12/11/2015,Netflix Inc.,2015,12,121.45,123,118.6,118.91,16105315
12/11/2015,Alphabet Inc.,2015,12,749,757.44,748.65,750.42,2159164
12/11/2015,Microsoft Corporation,2015,12,54.71,55.1,54.01,54.06,39549497
12/14/2015,Microsoft Corporation,2015,12,54.33,55.21,53.68,55.14,47006491
12/14/2015,Alphabet Inc.,2015,12,751.26,764.15,736.26,762.54,2708520
12/14/2015,Apple Inc.,2015,12,112.18,112.68,109.79,112.48,65003609
12/14/2015,Netflix Inc.,2015,12,119.77,120.9,114.66,120.67,18735608
12/14/2015,Amazon.com Inc.,2015,12,641.75,658.585,635.27,657.91,4361273
12/14/2015,Meta Platforms Inc.,2015,12,102.285,104.74,101.46,104.66,24813496
12/15/2015,Alphabet Inc.,2015,12,767.79,774.75,758,760.09,2469319
12/15/2015,Apple Inc.,2015,12,111.94,112.8,110.35,110.49,53323105
12/15/2015,Meta Platforms Inc.,2015,12,105.3,105.8,104.28,104.55,21764331
12/15/2015,Amazon.com Inc.,2015,12,665.03,671.5,657.35,658.64,4753415
12/15/2015,Netflix Inc.,2015,12,121.93,123.3,118.54,118.6,11759993
12/15/2015,Microsoft Corporation,2015,12,55.66,55.9,55.09,55.2,39842998
12/16/2015,Netflix Inc.,2015,12,119.8,123,118.09,122.64,13180982
12/16/2015,Amazon.com Inc.,2015,12,663.56,677.35,659.32,675.77,3964470
12/16/2015,Meta Platforms Inc.,2015,12,105.37,107.09,104.19,106.79,22680547
12/16/2015,Apple Inc.,2015,12,111.07,111.99,108.8,111.34,56238467
12/16/2015,Microsoft Corporation,2015,12,55.54,56.245,54.76,56.13,37503300
12/16/2015,Alphabet Inc.,2015,12,766.57,781.5,757.045,776.59,2656010
12/17/2015,Apple Inc.,2015,12,112.02,112.25,108.98,108.98,44772827
12/17/2015,Meta Platforms Inc.,2015,12,107.49,107.75,106.13,106.22,21675686
12/17/2015,Microsoft Corporation,2015,12,56.36,56.79,55.5348,55.7,41280907
12/17/2015,Amazon.com Inc.,2015,12,680,682.5,670.65,670.65,3681645
12/17/2015,Alphabet Inc.,2015,12,781.16,781.59,769.3,769.83,1825538
12/17/2015,Netflix Inc.,2015,12,123.97,126.35,122.42,122.51,17284872
12/18/2015,Netflix Inc.,2015,12,120.85,122.19,117.92,118.02,17948060
12/18/2015,Apple Inc.,2015,12,108.91,109.52,105.81,106.03,96453327
12/18/2015,Microsoft Corporation,2015,12,55.77,56,54.03,54.13,84684164
12/18/2015,Meta Platforms Inc.,2015,12,106.08,106.59,103.97,104.04,35994199
12/18/2015,Alphabet Inc.,2015,12,767.23,774.14,756.59,756.85,3389702
12/18/2015,Amazon.com Inc.,2015,12,668.65,676.84,664.13,664.14,6841304
12/21/2015,Apple Inc.,2015,12,107.28,107.37,105.57,107.33,47590610
12/21/2015,Amazon.com Inc.,2015,12,668.5,669.9,658.93,664.51,3250900
12/21/2015,Meta Platforms Inc.,2015,12,104.91,105.15,103.6,104.77,16138786
12/21/2015,Microsoft Corporation,2015,12,54.88,55.35,54.2262,54.83,37246325
12/21/2015,Alphabet Inc.,2015,12,763.05,766.35,754.15,760.8,1742368
12/21/2015,Netflix Inc.,2015,12,119.51,119.59,115.66,116.63,11669993
12/22/2015,Meta Platforms Inc.,2015,12,105.22,105.6601,104.81,105.51,14597122
12/22/2015,Alphabet Inc.,2015,12,764.27,770.34,761.2,767.13,1816935
12/22/2015,Netflix Inc.,2015,12,117.3,117.43,114.86,116.24,9689044
12/22/2015,Apple Inc.,2015,12,107.4,107.72,106.451,107.23,32789367
12/22/2015,Amazon.com Inc.,2015,12,666.83,668.49,659.26,663.15,2667795
12/22/2015,Microsoft Corporation,2015,12,54.99,55.48,54.5,55.35,28322241
12/23/2015,Netflix Inc.,2015,12,116.91,118.56,115.78,118.16,9324333
12/23/2015,Amazon.com Inc.,2015,12,666.5,666.597,656.63,663.7,2722922
12/23/2015,Meta Platforms Inc.,2015,12,105.89,106.11,103.86,104.63,19599673
12/23/2015,Microsoft Corporation,2015,12,55.7,55.88,55.44,55.82,27279832
12/23/2015,Apple Inc.,2015,12,107.27,108.85,107.2,108.61,32657354
12/23/2015,Alphabet Inc.,2015,12,770.69,771.9,757.65,768.51,1529742
12/24/2015,Alphabet Inc.,2015,12,768.52,769.2,764.39,765.84,521141
12/24/2015,Apple Inc.,2015,12,109,109,107.95,108.03,13596680
12/24/2015,Netflix Inc.,2015,12,118.22,118.8,117.3,117.33,3541403
12/24/2015,Microsoft Corporation,2015,12,55.86,55.96,55.43,55.67,9570002
12/24/2015,Meta Platforms Inc.,2015,12,104.74,105.32,104.5,105.02,6512134
12/24/2015,Amazon.com Inc.,2015,12,663.35,664.68,660.6,662.79,1092970
12/28/2015,Meta Platforms Inc.,2015,12,105.02,105.98,104.53,105.93,13069733
12/28/2015,Netflix Inc.,2015,12,117.26,117.35,113.85,117.11,8424276
12/28/2015,Apple Inc.,2015,12,107.59,107.69,106.1807,106.82,26704210
12/28/2015,Amazon.com Inc.,2015,12,665.56,675.5,665.5,675.2,3783555
12/28/2015,Microsoft Corporation,2015,12,55.35,55.95,54.98,55.95,22458293
12/28/2015,Alphabet Inc.,2015,12,770,782.815,767.73,782.24,1557755
12/29/2015,Amazon.com Inc.,2015,12,677.98,696.44,677.8893,693.97,5734996
12/29/2015,Microsoft Corporation,2015,12,56.29,56.85,56.06,56.55,27731403
12/29/2015,Netflix Inc.,2015,12,118.19,119.6,116.92,119.12,8159211
12/29/2015,Apple Inc.,2015,12,106.96,109.43,106.86,108.74,30931243
12/29/2015,Meta Platforms Inc.,2015,12,106.42,107.74,106.25,107.26,17179901
12/29/2015,Alphabet Inc.,2015,12,786.99,798.69,786.202,793.96,1921480
12/30/2015,Microsoft Corporation,2015,12,56.47,56.78,56.2875,56.31,21704505
12/30/2015,Netflix Inc.,2015,12,118.95,119.02,116.43,116.71,8149686
12/30/2015,Meta Platforms Inc.,2015,12,107,107.25,106.06,106.22,13115007
12/30/2015,Alphabet Inc.,2015,12,793.96,796.455,787.2,790.3,1428280
12/30/2015,Amazon.com Inc.,2015,12,691.89,695.49,686.375,689.07,3519003
12/30/2015,Apple Inc.,2015,12,108.58,108.7,107.18,107.32,25213777
12/31/2015,Microsoft Corporation,2015,12,56.04,56.19,55.42,55.48,27334061
12/31/2015,Apple Inc.,2015,12,107.01,107.03,104.82,105.26,40912316
12/31/2015,Meta Platforms Inc.,2015,12,106,106.17,104.62,104.66,18391064
12/31/2015,Netflix Inc.,2015,12,116.21,117.46,114.28,114.38,9273008
12/31/2015,Alphabet Inc.,2015,12,787.82,788.33,777.32,778.01,1637561
12/31/2015,Amazon.com Inc.,2015,12,686.08,687.75,675.89,675.89,3749560
1/4/2016,Apple Inc.,2016,1,102.61,105.368,102,105.35,67649387
1/4/2016,Meta Platforms Inc.,2016,1,101.95,102.24,99.75,102.22,37912403
1/4/2016,Netflix Inc.,2016,1,109,110,105.21,109.96,20794848
1/4/2016,Microsoft Corporation,2016,1,54.32,54.8,53.39,54.8,53777963
1/4/2016,Amazon.com Inc.,2016,1,656.29,657.715,627.51,636.99,9314519
1/4/2016,Alphabet Inc.,2016,1,762.2,762.2,747.54,759.44,3369068
1/5/2016,Alphabet Inc.,2016,1,764.1,769.2,755.65,761.53,2260795
1/5/2016,Apple Inc.,2016,1,105.75,105.85,102.41,102.71,55790992
1/5/2016,Microsoft Corporation,2016,1,54.93,55.39,54.54,55.05,34079674
1/5/2016,Meta Platforms Inc.,2016,1,102.89,103.7099,101.665,102.73,23258238
1/5/2016,Amazon.com Inc.,2016,1,646.86,646.91,627.65,633.79,5822603
1/5/2016,Netflix Inc.,2016,1,110.45,110.58,105.85,107.66,17664562
1/6/2016,Amazon.com Inc.,2016,1,622,639.79,620.31,632.65,5329197
1/6/2016,Alphabet Inc.,2016,1,750.37,765.73,748,759.33,2410301
1/6/2016,Apple Inc.,2016,1,100.56,102.37,99.87,100.7,68457388
1/6/2016,Microsoft Corporation,2016,1,54.32,54.4001,53.64,54.05,39518863
1/6/2016,Meta Platforms Inc.,2016,1,101.13,103.77,100.9,102.97,25096183
1/6/2016,Netflix Inc.,2016,1,105.29,117.91,104.96,117.68,33045656
1/7/2016,Apple Inc.,2016,1,98.68,100.13,96.43,96.45,81094428
1/7/2016,Alphabet Inc.,2016,1,746.49,755.31,735.28,741,3156563
1/7/2016,Microsoft Corporation,2016,1,52.7,53.485,52.07,52.17,56564852
1/7/2016,Netflix Inc.,2016,1,116.36,122.18,112.29,114.56,33636661
1/7/2016,Meta Platforms Inc.,2016,1,100.5,101.43,97.3,97.92,45172906
1/7/2016,Amazon.com Inc.,2016,1,621.8,630,605.21,607.94,7074915
1/8/2016,Netflix Inc.,2016,1,116.33,117.72,111.1,111.39,18067140
1/8/2016,Apple Inc.,2016,1,98.55,99.11,96.76,96.96,70798016
1/8/2016,Microsoft Corporation,2016,1,52.37,53.28,52.15,52.33,48753969
1/8/2016,Meta Platforms Inc.,2016,1,99.88,100.5,97.0311,97.33,35402298
1/8/2016,Amazon.com Inc.,2016,1,619.66,624.14,606,607.05,5512915
1/8/2016,Alphabet Inc.,2016,1,747.8,750.12,728.9201,730.91,2375348
1/11/2016,Microsoft Corporation,2016,1,52.51,52.85,51.46,52.3,36943756
1/11/2016,Netflix Inc.,2016,1,112.13,116.79,111.2,114.97,21920390
1/11/2016,Meta Platforms Inc.,2016,1,97.91,98.6,95.39,97.51,29932385
1/11/2016,Apple Inc.,2016,1,98.97,99.06,97.34,98.53,49739377
1/11/2016,Alphabet Inc.,2016,1,731.95,735.08,719.56,733.07,2544806
1/11/2016,Amazon.com Inc.,2016,1,612.48,619.85,598.57,617.74,4891551
1/12/2016,Alphabet Inc.,2016,1,740.75,748.34,736.43,745.34,2340753
1/12/2016,Microsoft Corporation,2016,1,52.76,53.1,52.06,52.78,36095539
1/12/2016,Meta Platforms Inc.,2016,1,99,99.96,97.55,99.37,28395390
1/12/2016,Apple Inc.,2016,1,100.55,100.69,98.8399,99.96,49154227
1/12/2016,Netflix Inc.,2016,1,116.11,117.78,115.08,116.58,15133522
1/12/2016,Amazon.com Inc.,2016,1,625.25,625.99,612.2415,617.89,4724100
1/13/2016,Netflix Inc.,2016,1,114.43,114.48,104.53,106.56,24921587
1/13/2016,Apple Inc.,2016,1,100.32,101.19,97.3,97.39,62439631
1/13/2016,Microsoft Corporation,2016,1,53.8,54.07,51.3038,51.64,66883571
1/13/2016,Meta Platforms Inc.,2016,1,100.58,100.58,95.21,95.44,33410553
1/13/2016,Alphabet Inc.,2016,1,749.34,753,716.78,719.57,2586395
1/13/2016,Amazon.com Inc.,2016,1,620.88,620.88,579.16,581.81,7655239
1/14/2016,Microsoft Corporation,2016,1,52,53.4163,51.57,53.11,52381918
1/14/2016,Meta Platforms Inc.,2016,1,95.85,98.87,92.45,98.37,48658623
1/14/2016,Amazon.com Inc.,2016,1,580.25,602.25,569.88,593,7237978
1/14/2016,Alphabet Inc.,2016,1,724.44,739.89,705,731.39,2777868
1/14/2016,Apple Inc.,2016,1,97.96,100.48,95.74,99.52,63170127
1/14/2016,Netflix Inc.,2016,1,105.65,109.25,101.21,107.06,23664784
1/15/2016,Meta Platforms Inc.,2016,1,93.98,96.38,93.54,94.97,46132781
1/15/2016,Microsoft Corporation,2016,1,51.31,51.97,50.34,50.99,71820697
1/15/2016,Netflix Inc.,2016,1,102.43,105.5,101.72,104.04,19775141
1/15/2016,Alphabet Inc.,2016,1,709.99,724.158,701.51,710.49,3833751
1/15/2016,Apple Inc.,2016,1,96.2,97.71,95.36,97.13,79833891
1/15/2016,Amazon.com Inc.,2016,1,572.24,584.62,565.3,570.18,7784523
1/19/2016,Amazon.com Inc.,2016,1,577.09,584,566.45,574.48,4807165
1/19/2016,Meta Platforms Inc.,2016,1,96.53,97.42,93.92,95.26,30998256
1/19/2016,Apple Inc.,2016,1,98.41,98.65,95.5,96.66,53087747
1/19/2016,Alphabet Inc.,2016,1,720.15,725.35,709.85,719.08,2436220
1/19/2016,Microsoft Corporation,2016,1,51.48,51.68,50.06,50.56,43564538
1/19/2016,Netflix Inc.,2016,1,106.57,110.14,105.55,107.89,35722752
1/20/2016,Amazon.com Inc.,2016,1,564.36,578.45,547.18,571.77,7966406
1/20/2016,Meta Platforms Inc.,2016,1,92.83,95,89.37,94.35,59051429
1/20/2016,Netflix Inc.,2016,1,108.91,109.99,97.0501,107.74,53009419
1/20/2016,Microsoft Corporation,2016,1,49.98,51.38,49.1,50.79,63272993
1/20/2016,Alphabet Inc.,2016,1,705.9,726.95,687.78,718.56,4122010
1/20/2016,Apple Inc.,2016,1,95.1,98.1897,93.42,96.79,72334416
1/21/2016,Apple Inc.,2016,1,97.06,97.88,94.94,96.3,52161463
1/21/2016,Netflix Inc.,2016,1,108.32,108.51,102.1,102.35,31027503
1/21/2016,Amazon.com Inc.,2016,1,573.58,588.81,568.22,575.02,4952217
1/21/2016,Meta Platforms Inc.,2016,1,94.91,95.99,92.62,94.16,30518939
1/21/2016,Microsoft Corporation,2016,1,51,51.58,50.3,50.48,40191157
1/21/2016,Alphabet Inc.,2016,1,720.17,737.67,711.11,726.67,2596916
1/22/2016,Apple Inc.,2016,1,98.63,101.46,98.37,101.42,65800467
1/22/2016,Netflix Inc.,2016,1,104.7225,104.99,99.22,100.72,26821771
1/22/2016,Microsoft Corporation,2016,1,51.41,52.33,51.26,52.29,37555789
1/22/2016,Alphabet Inc.,2016,1,742,748.56,740.5,745.46,2357315
1/22/2016,Meta Platforms Inc.,2016,1,96.41,98.07,95.49,97.94,30495387
1/22/2016,Amazon.com Inc.,2016,1,588.73,600.1,584.1079,596.38,5120144
1/25/2016,Alphabet Inc.,2016,1,743.84,752.46,732.501,733.62,2267031
1/25/2016,Netflix Inc.,2016,1,99.78,102.68,99,99.12,20321102
1/25/2016,Meta Platforms Inc.,2016,1,98.72,99.48,96.93,97.01,32482015
1/25/2016,Apple Inc.,2016,1,101.52,101.53,99.21,99.44,51794525
1/25/2016,Microsoft Corporation,2016,1,51.94,52.65,51.65,51.79,34707717
1/25/2016,Amazon.com Inc.,2016,1,597.99,608.5,594.56,596.53,4396079
1/26/2016,Apple Inc.,2016,1,99.93,100.88,98.07,99.99,75077002
1/26/2016,Netflix Inc.,2016,1,99.74,100.55,94.85,97.83,22083897
1/26/2016,Meta Platforms Inc.,2016,1,97.76,97.88,95.66,97.34,26877080
1/26/2016,Alphabet Inc.,2016,1,735.21,739.46,726.97,733.79,1547049
1/26/2016,Microsoft Corporation,2016,1,51.79,52.44,51.55,52.17,28900820
1/26/2016,Amazon.com Inc.,2016,1,603.45,604.5,590.38,601.25,3765655
1/27/2016,Alphabet Inc.,2016,1,735.89,735.89,713.45,717.58,2121434
1/27/2016,Amazon.com Inc.,2016,1,601.99,603.39,578.78,583.35,5152853
1/27/2016,Microsoft Corporation,2016,1,52.01,52.2,51.0201,51.22,36775194
1/27/2016,Meta Platforms Inc.,2016,1,97.79,97.85,94.23,94.45,58699359
1/27/2016,Apple Inc.,2016,1,96.04,96.6289,93.34,93.42,133369674
1/27/2016,Netflix Inc.,2016,1,96.61,97.8495,90.59,91.15,25556187
1/28/2016,Amazon.com Inc.,2016,1,608.37,638.06,597.55,635.35,14015171
1/28/2016,Microsoft Corporation,2016,1,51.86,52.21,51.25,52.055,62513789
1/28/2016,Apple Inc.,2016,1,93.79,94.52,92.39,94.09,55678825
1/28/2016,Netflix Inc.,2016,1,93.84,95.25,90.11,94.41,24562311
1/28/2016,Meta Platforms Inc.,2016,1,107.2,110.34,104.81,109.11,107475327
1/28/2016,Alphabet Inc.,2016,1,738.19,751.16,730.6,748.3,3105222
1/29/2016,Alphabet Inc.,2016,1,748.96,765.105,744.2,761.35,3790395
1/29/2016,Microsoft Corporation,2016,1,54.73,55.09,54,55.09,83611686
1/29/2016,Apple Inc.,2016,1,94.79,97.34,94.35,97.34,64416504
1/29/2016,Meta Platforms Inc.,2016,1,108.99,112.84,108.84,112.21,62739548
1/29/2016,Amazon.com Inc.,2016,1,571.98,593,570,587,14677550
1/29/2016,Netflix Inc.,2016,1,92,94.39,90.63,91.84,20463895
2/1/2016,Amazon.com Inc.,2016,2,578.15,581.8,570.31,574.81,6355123
2/1/2016,Microsoft Corporation,2016,2,54.88,55.09,54.495,54.71,44208542
2/1/2016,Netflix Inc.,2016,2,91.79,97.18,91.3,94.09,19684477
2/1/2016,Apple Inc.,2016,2,96.47,96.71,95.4,96.43,40943541
2/1/2016,Alphabet Inc.,2016,2,771.26,777.59,761.38,770.77,5576089
2/1/2016,Meta Platforms Inc.,2016,2,112.27,115.72,112.01,115.09,46132726
2/2/2016,Meta Platforms Inc.,2016,2,114.8,117.59,113.2,114.61,59778571
2/2/2016,Alphabet Inc.,2016,2,800.5,810.35,780.6,780.91,6792331
2/2/2016,Apple Inc.,2016,2,95.42,96.04,94.28,94.48,37357215
2/2/2016,Amazon.com Inc.,2016,2,570,571.56,550.09,552.1,6312045
2/2/2016,Microsoft Corporation,2016,2,54.17,54.26,52.65,53,56313753
2/2/2016,Netflix Inc.,2016,2,95.54,96.65,90.73,91.49,21906495
2/3/2016,Amazon.com Inc.,2016,2,553.5,556,521.9,531.07,10048709
2/3/2016,Apple Inc.,2016,2,95,96.84,94.08,96.35,45964294
2/3/2016,Netflix Inc.,2016,2,92.41,92.69,86.14,90.74,27466034
2/3/2016,Alphabet Inc.,2016,2,786.28,791.43,736.26,749.38,6555731
2/3/2016,Microsoft Corporation,2016,2,53.25,53.39,51.26,52.16,57559814
2/3/2016,Meta Platforms Inc.,2016,2,115.27,115.3407,109.75,112.69,56919324
2/4/2016,Apple Inc.,2016,2,95.86,97.33,95.19,96.6,46471652
2/4/2016,Microsoft Corporation,2016,2,52.1,52.81,51.37,52,46987123
2/4/2016,Meta Platforms Inc.,2016,2,111.8,111.94,109.25,110.49,38890199
2/4/2016,Netflix Inc.,2016,2,89.5,91.25,86.54,89.71,19108600
2/4/2016,Amazon.com Inc.,2016,2,525,538.99,519.2201,536.26,6199070
2/4/2016,Alphabet Inc.,2016,2,744.59,745.24,722.6001,730.03,5246123
2/5/2016,Meta Platforms Inc.,2016,2,109.51,109.58,103.18,104.07,76894741
2/5/2016,Microsoft Corporation,2016,2,51.94,52,49.56,50.16,62008994
2/5/2016,Alphabet Inc.,2016,2,725.5,726.72,700.14,703.76,5477821
2/5/2016,Amazon.com Inc.,2016,2,529.28,529.45,499.19,502.13,9708929
2/5/2016,Apple Inc.,2016,2,96.52,96.92,93.69,94.02,46418064
2/5/2016,Netflix Inc.,2016,2,88.23,88.95,81.86,82.79,25929257
2/8/2016,Amazon.com Inc.,2016,2,486.47,493.5,475.21,488.1,9825509
2/8/2016,Microsoft Corporation,2016,2,49.55,49.57,48.19,49.41,59290497
2/8/2016,Alphabet Inc.,2016,2,687.68,704.52,682.01,704.16,4470514
2/8/2016,Netflix Inc.,2016,2,80.57,84.7,79.95,83.32,25035634
2/8/2016,Meta Platforms Inc.,2016,2,100.41,102.68,97.46,99.75,71229746
2/8/2016,Apple Inc.,2016,2,93.13,95.7,93.04,95.01,54021375
2/9/2016,Meta Platforms Inc.,2016,2,97.14,102.4,96.82,99.54,62709018
2/9/2016,Apple Inc.,2016,2,94.29,95.94,93.93,94.99,44331195
2/9/2016,Microsoft Corporation,2016,2,49.02,50.24,48.67,49.28,46740474
2/9/2016,Netflix Inc.,2016,2,81.75,88.4,81.55,86.13,25892874
2/9/2016,Alphabet Inc.,2016,2,692.95,720.96,688.5,701.02,4214950
2/9/2016,Amazon.com Inc.,2016,2,478.01,498.38,474,482.07,7077915
2/10/2016,Meta Platforms Inc.,2016,2,101.55,103.25,100.24,101,45179370
2/10/2016,Microsoft Corporation,2016,2,49.89,50.39,49.52,49.71,38236954
2/10/2016,Amazon.com Inc.,2016,2,491.76,504.66,486,490.48,6786181
2/10/2016,Apple Inc.,2016,2,95.92,96.35,94.1,94.27,42343601
2/10/2016,Alphabet Inc.,2016,2,711.79,723.22,705.39,706.85,3015733
2/10/2016,Netflix Inc.,2016,2,89,92.21,87.42,88.45,23146517
2/11/2016,Alphabet Inc.,2016,2,696.34,712.315,691.19,706.36,3250206
2/11/2016,Meta Platforms Inc.,2016,2,99.6,105.11,98.88,101.91,43670634
2/11/2016,Microsoft Corporation,2016,2,48.68,50.11,48.51,49.69,48878571
2/11/2016,Netflix Inc.,2016,2,87.42,88.39,82.911,86.35,21820321
2/11/2016,Amazon.com Inc.,2016,2,491.17,509.3,484,503.82,7397393
2/11/2016,Apple Inc.,2016,2,93.79,94.72,92.59,93.7,50074711
2/12/2016,Meta Platforms Inc.,2016,2,103.74,104.24,101.09,102.01,36176760
2/12/2016,Microsoft Corporation,2016,2,50.25,50.68,49.75,50.5,34243324
2/12/2016,Alphabet Inc.,2016,2,712.21,716,701.58,706.89,2326889
2/12/2016,Netflix Inc.,2016,2,86.64,89.72,85.26,87.4,19067683
2/12/2016,Amazon.com Inc.,2016,2,510.7,516.75,501.4932,507.08,5384787
2/12/2016,Apple Inc.,2016,2,94.19,94.5,93.01,93.99,40351381
2/16/2016,Netflix Inc.,2016,2,89,90.14,87.54,89.05,16356604
2/16/2016,Alphabet Inc.,2016,2,718.65,722.8789,710.18,717.64,2172213
2/16/2016,Meta Platforms Inc.,2016,2,103.8,103.93,100.24,101.61,45687224
2/16/2016,Apple Inc.,2016,2,95.02,96.85,94.61,96.64,49057916
2/16/2016,Microsoft Corporation,2016,2,50.9,51.09,50.13,51.09,37291208
2/16/2016,Amazon.com Inc.,2016,2,519.48,524.45,511.66,521.1,5118500
2/17/2016,Netflix Inc.,2016,2,90.13,94.77,89.64,94.76,18323834
2/17/2016,Meta Platforms Inc.,2016,2,101.94,105.72,100.4,105.2,44073369
2/17/2016,Apple Inc.,2016,2,96.67,98.21,96.15,98.12,44863243
2/17/2016,Alphabet Inc.,2016,2,727,733.76,716.61,731.97,2457715
2/17/2016,Microsoft Corporation,2016,2,51.49,52.77,51.45,52.42,40788968
2/17/2016,Amazon.com Inc.,2016,2,528.74,537.48,519.39,534.1,4824002
2/18/2016,Apple Inc.,2016,2,98.84,98.89,96.091,96.26,39020983
2/18/2016,Netflix Inc.,2016,2,94.8,94.9,90.31,90.49,17695324
2/18/2016,Alphabet Inc.,2016,2,733.96,736,715.55,717.51,2363846
2/18/2016,Meta Platforms Inc.,2016,2,105.8,106,103.03,103.47,29593508
2/18/2016,Amazon.com Inc.,2016,2,541.19,541.2,523.73,525,4735008
2/18/2016,Microsoft Corporation,2016,2,52.33,52.95,52.1,52.19,27176035
2/19/2016,Meta Platforms Inc.,2016,2,102.55,105.02,102.06,104.57,32404516
2/19/2016,Microsoft Corporation,2016,2,51.97,52.28,51.53,51.82,33559073
2/19/2016,Apple Inc.,2016,2,96,96.7599,95.8,96.04,35374173
2/19/2016,Netflix Inc.,2016,2,89.98,91.4,88.03,89.23,14259205
2/19/2016,Alphabet Inc.,2016,2,715.9,724.03,713.12,722.11,1745940
2/19/2016,Amazon.com Inc.,2016,2,520.71,535.95,515.35,534.9,4974717
2/22/2016,Alphabet Inc.,2016,2,729.51,734.845,723.45,729.05,1875824
2/22/2016,Meta Platforms Inc.,2016,2,105.49,108.25,105.34,107.16,35709714
2/22/2016,Amazon.com Inc.,2016,2,542.2,560.65,541.08,559.5,5566553
2/22/2016,Apple Inc.,2016,2,96.31,96.9,95.92,96.88,34280758
2/22/2016,Microsoft Corporation,2016,2,52.28,53,52.28,52.65,25008291
2/22/2016,Netflix Inc.,2016,2,90.75,93.11,88.3,91.93,16321822
2/23/2016,Netflix Inc.,2016,2,91.4,92.49,89.05,89.12,12744428
2/23/2016,Alphabet Inc.,2016,2,726.1,730.9,715.67,717.29,2066566
2/23/2016,Meta Platforms Inc.,2016,2,106.85,107.47,105.12,105.46,25319315
2/23/2016,Apple Inc.,2016,2,96.4,96.5,94.55,94.69,31942633
2/23/2016,Microsoft Corporation,2016,2,52.34,52.37,50.98,51.18,28895274
2/23/2016,Amazon.com Inc.,2016,2,555.55,556.91,545.33,552.94,4050790
2/24/2016,Amazon.com Inc.,2016,2,545.75,554.27,533.1501,554.04,6231668
2/24/2016,Microsoft Corporation,2016,2,50.69,51.5,50.2,51.36,33014457
2/24/2016,Apple Inc.,2016,2,93.98,96.38,93.32,96.1,36255745
2/24/2016,Alphabet Inc.,2016,2,710.61,721.22,702.02,720.9,1854612
2/24/2016,Meta Platforms Inc.,2016,2,104.21,106.95,102.74,106.88,34412437
2/24/2016,Netflix Inc.,2016,2,88.5,91.76,86.7,91.61,15972819
2/25/2016,Apple Inc.,2016,2,96.05,96.76,95.25,96.76,27582659
2/25/2016,Microsoft Corporation,2016,2,51.73,52.1,50.61,52.1,26939467
2/25/2016,Amazon.com Inc.,2016,2,555.52,559.39,545.2946,555.15,4525463
2/25/2016,Alphabet Inc.,2016,2,722.93,729.51,713.23,729.12,1807258
2/25/2016,Meta Platforms Inc.,2016,2,107.11,108.07,105.61,108.07,29906278
2/25/2016,Netflix Inc.,2016,2,91.08,94.81,90.21,94.53,17898777
2/26/2016,Netflix Inc.,2016,2,95.3,97.48,94.25,94.79,16975151
2/26/2016,Apple Inc.,2016,2,97.2,98.0237,96.58,96.91,28991131
2/26/2016,Meta Platforms Inc.,2016,2,108.7,109.45,107.16,107.92,26686193
2/26/2016,Microsoft Corporation,2016,2,52.6,52.68,51.1,51.3,35975925
2/26/2016,Amazon.com Inc.,2016,2,560.12,562.5,553.17,555.23,4877039
2/26/2016,Alphabet Inc.,2016,2,733.6,736.16,721.9392,724.86,2123690
2/29/2016,Alphabet Inc.,2016,2,721,730.6,716.84,717.22,2253426
2/29/2016,Netflix Inc.,2016,2,94.81,97.2,93.34,93.41,13663080
2/29/2016,Apple Inc.,2016,2,96.86,98.23,96.65,96.69,35216277
2/29/2016,Amazon.com Inc.,2016,2,554,564.81,552.51,552.52,4145396
2/29/2016,Meta Platforms Inc.,2016,2,107.6,108.9101,106.75,106.92,32778992
2/29/2016,Microsoft Corporation,2016,2,51.35,51.65,50.66,50.88,31654036
3/1/2016,Alphabet Inc.,2016,3,721.3,742.33,718.64,742.17,3005553
3/1/2016,Netflix Inc.,2016,3,94.58,99.16,93.61,98.3,17048790
3/1/2016,Meta Platforms Inc.,2016,3,107.83,109.82,107.6,109.82,26817309
3/1/2016,Amazon.com Inc.,2016,3,556.29,579.25,556,579.04,5038452
3/1/2016,Apple Inc.,2016,3,97.65,100.77,97.42,100.53,50407147
3/1/2016,Microsoft Corporation,2016,3,50.97,52.59,50.9199,52.58,33024535
3/2/2016,Netflix Inc.,2016,3,98.01,99.48,95.9,97.61,19102849
3/2/2016,Meta Platforms Inc.,2016,3,109.68,110.55,108.77,109.95,25670170
3/2/2016,Apple Inc.,2016,3,100.51,100.89,99.64,100.75,33169560
3/2/2016,Amazon.com Inc.,2016,3,581.75,585,573.7,580.21,4582170
3/2/2016,Alphabet Inc.,2016,3,742.87,743.121,733.25,739.48,1814643
3/2/2016,Microsoft Corporation,2016,3,52.41,52.96,52.155,52.95,29289884
3/3/2016,Netflix Inc.,2016,3,97.83,98.35,95.39,97.93,15320921
